time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1499254980237215,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980247928,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980248176,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980248225,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980248407,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980248484,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980248599,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980248739,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980248792,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980248984,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980248988,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980250200,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980250426,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980250492,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980250618,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980250693,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980250811,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980250985,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980251002,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980251206,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980251312,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980251398,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980251590,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980251736,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980251783,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980251942,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980251975,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980252197,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980252256,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980252425,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980252508,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980252616,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980252774,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980252809,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980253002,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980253010,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980253192,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980253275,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980253384,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980253516,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980253576,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980253768,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980253768,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980253960,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980254008,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980254181,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980254272,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980254373,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980254512,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980254565,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980254757,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980254775,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980254949,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980255027,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980255141,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980255291,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980255333,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980255525,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980255536,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980255718,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980255753,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980255923,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980256002,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980256115,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980256296,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980256308,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980256500,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980256529,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980256706,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980256792,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980256897,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980257026,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980257090,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980257278,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980257281,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980257473,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980257542,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980257675,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980257756,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980257867,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980257945,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980258059,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980258252,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980258262,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980258443,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980258453,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980258635,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980258716,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980258827,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980258969,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980259019,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980259211,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980259233,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980259403,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980259474,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980259596,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980259698,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980259787,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980259980,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980259994,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980260194,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980260214,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980260386,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980270614,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980270666,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980270836,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980271103,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980271159,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980271285,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980271477,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980271489,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980271713,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980271824,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980271905,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980271978,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980272096,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980273030,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980273270,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980273345,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980273462,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980273539,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980273655,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980273847,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980273846,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980274039,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980274093,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980274280,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980274377,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980274471,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980274610,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980274664,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980274855,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980275048,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980275077,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980275268,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980275287,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980275521,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980275614,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980275711,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980275844,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980275904,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980276095,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980276096,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980276288,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980276360,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980276529,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980276612,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980276720,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980276853,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980276913,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980277105,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980277105,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980277296,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980277368,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980277488,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980277620,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980277681,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980277873,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980277884,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980278065,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980278149,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980278266,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980278344,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980278457,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980278593,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980278650,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980278841,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980279067,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980279143,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980279333,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980279401,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980279666,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980279704,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980279896,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980279902,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980280088,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980280153,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980280333,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980280419,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980280524,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980280683,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980280717,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980280909,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980280936,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980281100,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980281176,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980281292,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980281427,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980281485,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980281676,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980281677,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980281869,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980281921,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980282087,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980282164,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980282278,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980282428,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980282471,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980282663,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980282673,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980282854,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980282936,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980283046,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980283170,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980283239,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980283431,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980283456,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980293415,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980293640,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980293718,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980293904,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980293990,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980294085,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980294233,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980294278,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980294470,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980294499,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980294661,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980294736,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980294853,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980295045,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980295900,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980295961,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980296131,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980296421,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980296477,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980296777,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980296970,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980296972,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980297161,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980297390,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980297471,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980297581,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980297702,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980297773,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980297966,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980298050,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980298186,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980298205,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980298429,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980298694,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980298767,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980298879,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980299070,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980299263,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980299270,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980299289,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980299454,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980299684,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980299765,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980299876,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980300068,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980300261,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980300264,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980300284,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980300475,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980300592,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980300666,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980300768,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980300859,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980301033,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980301051,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980301243,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980301266,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980301437,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980301518,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980301628,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980301760,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980301821,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980302012,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980302205,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980302264,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980302434,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980302453,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980302626,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980302746,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980302818,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980302953,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980303010,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980303202,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980303263,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980303394,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980303475,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980303588,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980303778,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980303781,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980303975,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980304094,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980304166,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980304307,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980304359,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980304551,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980304573,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980304742,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980304815,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980304934,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980305058,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980305127,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980305319,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980305365,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980305511,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980305543,6,277,192.168.10.14,40.83.143.209,49461,443
1499254980305582,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980305643,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254980305692,6,1733,192.168.10.14,40.83.143.209,49461,443
1499254980305703,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980305845,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980305895,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980306079,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980306087,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980306279,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980306331,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980306506,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980306594,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980306697,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980315998,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980316224,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980316307,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980316489,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980316566,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980316674,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980316866,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980317057,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980317059,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980317242,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980317250,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980317520,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980317608,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980318254,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980318482,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980318560,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980319063,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980319307,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980319388,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980319499,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980319574,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980319694,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980319884,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980319885,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980320073,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980320076,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980320314,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980320392,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980320506,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980320697,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980320891,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980320891,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980321082,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980321316,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980321395,6,6,192.168.10.15,13.107.4.50,49451,80
